Year,State,County,Total Population,Total Employed Civilians,Total Unemployed Civilians,Total People in the Military,Total Population in Poverty
2018,Wyoming,Albany CountyBig Horn CountyCampbell CountyCarbon CountyConverse CountyCrook CountyFremont CountyGoshen CountyHot Springs CountyJohnson CountyLaramie CountyLincoln CountyNatrona CountyNiobrara CountyPark CountyPlatte CountySheridan CountySublette CountySweetwater CountyTeton CountyUinta CountyWashakie CountyWeston County,581836,290963.0,13685.0,2837.0,63311.0
2019,Alabama,Autauga CountyBaldwin CountyBarbour CountyBibb CountyBlount CountyBullock CountyButler CountyCalhoun CountyChambers CountyCherokee CountyChilton CountyChoctaw CountyClarke CountyClay CountyCleburne CountyCoffee CountyColbert CountyConecuh CountyCoosa CountyCovington CountyCrenshaw CountyCullman CountyDale CountyDallas CountyDeKalb CountyElmore CountyEscambia CountyEtowah CountyFayette CountyFranklin CountyGeneva CountyGreene CountyHale CountyHenry CountyHouston CountyJackson CountyJefferson CountyLamar CountyLauderdale CountyLawrence CountyLee CountyLimestone CountyLowndes CountyMacon CountyMadison CountyMarengo CountyMarion CountyMarshall CountyMobile CountyMonroe CountyMontgomery CountyMorgan CountyPerry CountyPickens CountyPike CountyRandolph CountyRussell CountySt. Clair CountyShelby CountySumter CountyTalladega CountyTallapoosa CountyTuscaloosa CountyWalker CountyWashington CountyWilcox CountyWinston County,4876250,2097384.0,132095.0,13306.0,795989.0
2019,Alaska,Aleutians East BoroughAleutians West Census AreaAnchorage MunicipalityBethel Census AreaBristol Bay BoroughDenali BoroughDillingham Census AreaFairbanks North Star BoroughHaines BoroughHoonah-Angoon Census AreaJuneau City and BoroughKenai Peninsula BoroughKetchikan Gateway BoroughKodiak Island BoroughKusilvak Census AreaLake and Peninsula BoroughMatanuska-Susitna BoroughNome Census AreaNorth Slope BoroughNorthwest Arctic BoroughPetersburg BoroughPrince of Wales-Hyder Census AreaSitka City and BoroughSkagway MunicipalitySoutheast Fairbanks Census AreaValdez-Cordova Census AreaWrangell City and BoroughYakutat City and BoroughYukon-Koyukuk Census Area,737068,347774.0,26808.0,17756.0,76933.0
2019,Arizona,Apache CountyCochise CountyCoconino CountyGila CountyGraham CountyGreenlee CountyLa Paz CountyMaricopa CountyMohave CountyNavajo CountyPima CountyPinal CountySanta Cruz CountyYavapai CountyYuma County,7050299,3130658.0,195905.0,19592.0,1043764.0
2019,Arkansas,Arkansas CountyAshley CountyBaxter CountyBenton CountyBoone CountyBradley CountyCalhoun CountyCarroll CountyChicot CountyClark CountyClay CountyCleburne CountyCleveland CountyColumbia CountyConway CountyCraighead CountyCrawford CountyCrittenden CountyCross CountyDallas CountyDesha CountyDrew CountyFaulkner CountyFranklin CountyFulton CountyGarland CountyGrant CountyGreene CountyHempstead CountyHot Spring CountyHoward CountyIndependence CountyIzard CountyJackson CountyJefferson CountyJohnson CountyLafayette CountyLawrence CountyLee CountyLincoln CountyLittle River CountyLogan CountyLonoke CountyMadison CountyMarion CountyMiller CountyMississippi CountyMonroe CountyMontgomery CountyNevada CountyNewton CountyOuachita CountyPerry CountyPhillips CountyPike CountyPoinsett CountyPolk CountyPope CountyPrairie CountyPulaski CountyRandolph CountySt. Francis CountySaline CountyScott CountySearcy CountySebastian CountySevier CountySharp CountyStone CountyUnion CountyVan Buren CountyWashington CountyWhite CountyWoodruff CountyYell County,2999370,1303490.0,70481.0,4751.0,496260.0
2019,California,Alameda CountyAlpine CountyAmador CountyButte CountyCalaveras CountyColusa CountyContra Costa CountyDel Norte CountyEl Dorado CountyFresno CountyGlenn CountyHumboldt CountyImperial CountyInyo CountyKern CountyKings CountyLake CountyLassen CountyLos Angeles CountyMadera CountyMarin CountyMariposa CountyMendocino CountyMerced CountyModoc CountyMono CountyMonterey CountyNapa CountyNevada CountyOrange CountyPlacer CountyPlumas CountyRiverside CountySacramento CountySan Benito CountySan Bernardino CountySan Diego CountySan Francisco CountySan Joaquin CountySan Luis Obispo CountySan Mateo CountySanta Barbara CountySanta Clara CountySanta Cruz CountyShasta CountySierra CountySiskiyou CountySolano CountySonoma CountyStanislaus CountySutter CountyTehama CountyTrinity CountyTulare CountyTuolumne CountyVentura CountyYolo CountyYuba County,39283497,18591241.0,1199233.0,131073.0,5149742.0
2019,Colorado,Adams CountyAlamosa CountyArapahoe CountyArchuleta CountyBaca CountyBent CountyBoulder CountyBroomfield CountyChaffee CountyCheyenne CountyClear Creek CountyConejos CountyCostilla CountyCrowley CountyCuster CountyDelta CountyDenver CountyDolores CountyDouglas CountyEagle CountyElbert CountyEl Paso CountyFremont CountyGarfield CountyGilpin CountyGrand CountyGunnison CountyHinsdale CountyHuerfano CountyJackson CountyJefferson CountyKiowa CountyKit Carson CountyLake CountyLa Plata CountyLarimer CountyLas Animas CountyLincoln CountyLogan CountyMesa CountyMineral CountyMoffat CountyMontezuma CountyMontrose CountyMorgan CountyOtero CountyOuray CountyPark CountyPhillips CountyPitkin CountyProwers CountyPueblo CountyRio Blanco CountyRio Grande CountyRoutt CountySaguache CountySan Juan CountySan Miguel CountySedgwick CountySummit CountyTeller CountyWashington CountyWeld CountyYuma County,5610349,2904589.0,131371.0,33671.0,565873.0
2019,Connecticut,Fairfield CountyHartford CountyLitchfield CountyMiddlesex CountyNew Haven CountyNew London CountyTolland CountyWindham County,3575074,1815636.0,116456.0,8733.0,344146.0
2019,Delaware,Kent CountyNew Castle CountySussex County,957248,455620.0,26481.0,3432.0,109400.0
2019,District of Columbia,District of Columbia,692683,376871.0,27967.0,3066.0,107140.0
2019,Florida,Alachua CountyBaker CountyBay CountyBradford CountyBrevard CountyBroward CountyCalhoun CountyCharlotte CountyCitrus CountyClay CountyCollier CountyColumbia CountyDeSoto CountyDixie CountyDuval CountyEscambia CountyFlagler CountyFranklin CountyGadsden CountyGilchrist CountyGlades CountyGulf CountyHamilton CountyHardee CountyHendry CountyHernando CountyHighlands CountyHillsborough CountyHolmes CountyIndian River CountyJackson CountyJefferson CountyLafayette CountyLake CountyLee CountyLeon CountyLevy CountyLiberty CountyMadison CountyManatee CountyMarion CountyMartin CountyMiami-Dade CountyMonroe CountyNassau CountyOkaloosa CountyOkeechobee CountyOrange CountyOsceola CountyPalm Beach CountyPasco CountyPinellas CountyPolk CountyPutnam CountySt. Johns CountySt. Lucie CountySanta Rosa CountySarasota CountySeminole CountySumter CountySuwannee CountyTaylor CountyUnion CountyVolusia CountyWakulla CountyWalton CountyWashington County,20901636,9495353.0,561448.0,59225.0,2870487.0
2019,Georgia,Appling CountyAtkinson CountyBacon CountyBaker CountyBaldwin CountyBanks CountyBarrow CountyBartow CountyBen Hill CountyBerrien CountyBibb CountyBleckley CountyBrantley CountyBrooks CountyBryan CountyBulloch CountyBurke CountyButts CountyCalhoun CountyCamden CountyCandler CountyCarroll CountyCatoosa CountyCharlton CountyChatham CountyChattahoochee CountyChattooga CountyCherokee CountyClarke CountyClay CountyClayton CountyClinch CountyCobb CountyCoffee CountyColquitt CountyColumbia CountyCook CountyCoweta CountyCrawford CountyCrisp CountyDade CountyDawson CountyDecatur CountyDeKalb CountyDodge CountyDooly CountyDougherty CountyDouglas CountyEarly CountyEchols CountyEffingham CountyElbert CountyEmanuel CountyEvans CountyFannin CountyFayette CountyFloyd CountyForsyth CountyFranklin CountyFulton CountyGilmer CountyGlascock CountyGlynn CountyGordon CountyGrady CountyGreene CountyGwinnett CountyHabersham CountyHall CountyHancock CountyHaralson CountyHarris CountyHart CountyHeard CountyHenry CountyHouston CountyIrwin CountyJackson CountyJasper CountyJeff Davis CountyJefferson CountyJenkins CountyJohnson CountyJones CountyLamar CountyLanier CountyLaurens CountyLee CountyLiberty CountyLincoln CountyLong CountyLowndes CountyLumpkin CountyMcDuffie CountyMcIntosh CountyMacon CountyMadison CountyMarion CountyMeriwether CountyMiller CountyMitchell CountyMonroe CountyMontgomery CountyMorgan CountyMurray CountyMuscogee CountyNewton CountyOconee CountyOglethorpe CountyPaulding CountyPeach CountyPickens CountyPierce CountyPike CountyPolk CountyPulaski CountyPutnam CountyQuitman CountyRabun CountyRandolph CountyRichmond CountyRockdale CountySchley CountyScreven CountySeminole CountySpalding CountyStephens CountyStewart CountySumter CountyTalbot CountyTaliaferro CountyTattnall CountyTaylor CountyTelfair CountyTerrell CountyThomas CountyTift CountyToombs CountyTowns CountyTreutlen CountyTroup CountyTurner CountyTwiggs CountyUnion CountyUpson CountyWalker CountyWalton CountyWare CountyWarren CountyWashington CountyWayne CountyWebster CountyWheeler CountyWhite CountyWhitfield CountyWilcox CountyWilkes CountyWilkinson CountyWorth County,10403847,4834622.0,290560.0,49356.0,1528558.0
2019,Hawaii,Hawaii CountyHonolulu CountyKalawao CountyKauai CountyMaui County,1422094,680258.0,30269.0,41537.0,130649.0
2019,Idaho,Ada CountyAdams CountyBannock CountyBear Lake CountyBenewah CountyBingham CountyBlaine CountyBoise CountyBonner CountyBonneville CountyBoundary CountyButte CountyCamas CountyCanyon CountyCaribou CountyCassia CountyClark CountyClearwater CountyCuster CountyElmore CountyFranklin CountyFremont CountyGem CountyGooding CountyIdaho CountyJefferson CountyJerome CountyKootenai CountyLatah CountyLemhi CountyLewis CountyLincoln CountyMadison CountyMinidoka CountyNez Perce CountyOneida CountyOwyhee CountyPayette CountyPower CountyShoshone CountyTeton CountyTwin Falls CountyValley CountyWashington County,1717750,792237.0,35879.0,4170.0,221256.0
2019,Illinois,Adams CountyAlexander CountyBond CountyBoone CountyBrown CountyBureau CountyCalhoun CountyCarroll CountyCass CountyChampaign CountyChristian CountyClark CountyClay CountyClinton CountyColes CountyCook CountyCrawford CountyCumberland CountyDeKalb CountyDe Witt CountyDouglas CountyDuPage CountyEdgar CountyEdwards CountyEffingham CountyFayette CountyFord CountyFranklin CountyFulton CountyGallatin CountyGreene CountyGrundy CountyHamilton CountyHancock CountyHardin CountyHenderson CountyHenry CountyIroquois CountyJackson CountyJasper CountyJefferson CountyJersey CountyJo Daviess CountyJohnson CountyKane CountyKankakee CountyKendall CountyKnox CountyLake CountyLaSalle CountyLawrence CountyLee CountyLivingston CountyLogan CountyMcDonough CountyMcHenry CountyMcLean CountyMacon CountyMacoupin CountyMadison CountyMarion CountyMarshall CountyMason CountyMassac CountyMenard CountyMercer CountyMonroe CountyMontgomery CountyMorgan CountyMoultrie CountyOgle CountyPeoria CountyPerry CountyPiatt CountyPike CountyPope CountyPulaski CountyPutnam CountyRandolph CountyRichland CountyRock Island CountySt. Clair CountySaline CountySangamon CountySchuyler CountyScott CountyShelby CountyStark CountyStephenson CountyTazewell CountyUnion CountyVermilion CountyWabash CountyWarren CountyWashington CountyWayne CountyWhite CountyWhiteside CountyWill CountyWilliamson CountyWinnebago CountyWoodford County,12770631,6250862.0,394981.0,17674.0,1557873.0
2019,Indiana,Adams CountyAllen CountyBartholomew CountyBenton CountyBlackford CountyBoone CountyBrown CountyCarroll CountyCass CountyClark CountyClay CountyClinton CountyCrawford CountyDaviess CountyDearborn CountyDecatur CountyDeKalb CountyDelaware CountyDubois CountyElkhart CountyFayette CountyFloyd CountyFountain CountyFranklin CountyFulton CountyGibson CountyGrant CountyGreene CountyHamilton CountyHancock CountyHarrison CountyHendricks CountyHenry CountyHoward CountyHuntington CountyJackson CountyJasper CountyJay CountyJefferson CountyJennings CountyJohnson CountyKnox CountyKosciusko CountyLaGrange CountyLake CountyLaPorte CountyLawrence CountyMadison CountyMarion CountyMarshall CountyMartin CountyMiami CountyMonroe CountyMontgomery CountyMorgan CountyNewton CountyNoble CountyOhio CountyOrange CountyOwen CountyParke CountyPerry CountyPike CountyPorter CountyPosey CountyPulaski CountyPutnam CountyRandolph CountyRipley CountyRush CountySt. Joseph CountyScott CountyShelby CountySpencer CountyStarke CountySteuben CountySullivan CountySwitzerland CountyTippecanoe CountyTipton CountyUnion CountyVanderburgh CountyVermillion CountyVigo CountyWabash CountyWarren CountyWarrick CountyWashington CountyWayne CountyWells CountyWhite CountyWhitley County,6665703,3202509.0,161351.0,3661.0,867996.0
2019,Iowa,Adair CountyAdams CountyAllamakee CountyAppanoose CountyAudubon CountyBenton CountyBlack Hawk CountyBoone CountyBremer CountyBuchanan CountyBuena Vista CountyButler CountyCalhoun CountyCarroll CountyCass CountyCedar CountyCerro Gordo CountyCherokee CountyChickasaw CountyClarke CountyClay CountyClayton CountyClinton CountyCrawford CountyDallas CountyDavis CountyDecatur CountyDelaware CountyDes Moines CountyDickinson CountyDubuque CountyEmmet CountyFayette CountyFloyd CountyFranklin CountyFremont CountyGreene CountyGrundy CountyGuthrie CountyHamilton CountyHancock CountyHardin CountyHarrison CountyHenry CountyHoward CountyHumboldt CountyIda CountyIowa CountyJackson CountyJasper CountyJefferson CountyJohnson CountyJones CountyKeokuk CountyKossuth CountyLee CountyLinn CountyLouisa CountyLucas CountyLyon CountyMadison CountyMahaska CountyMarion CountyMarshall CountyMills CountyMitchell CountyMonona CountyMonroe CountyMontgomery CountyMuscatine CountyO'Brien CountyOsceola CountyPage CountyPalo Alto CountyPlymouth CountyPocahontas CountyPolk CountyPottawattamie CountyPoweshiek CountyRinggold CountySac CountyScott CountyShelby CountySioux CountyStory CountyTama CountyTaylor CountyUnion CountyVan Buren CountyWapello CountyWarren CountyWashington CountyWayne CountyWebster CountyWinnebago CountyWinneshiek CountyWoodbury CountyWorth CountyWright County,3139508,1613902.0,62573.0,1666.0,348122.0
2019,Kansas,Allen CountyAnderson CountyAtchison CountyBarber CountyBarton CountyBourbon CountyBrown CountyButler CountyChase CountyChautauqua CountyCherokee CountyCheyenne CountyClark CountyClay CountyCloud CountyCoffey CountyComanche CountyCowley CountyCrawford CountyDecatur CountyDickinson CountyDoniphan CountyDouglas CountyEdwards CountyElk CountyEllis CountyEllsworth CountyFinney CountyFord CountyFranklin CountyGeary CountyGove CountyGraham CountyGrant CountyGray CountyGreeley CountyGreenwood CountyHamilton CountyHarper CountyHarvey CountyHaskell CountyHodgeman CountyJackson CountyJefferson CountyJewell CountyJohnson CountyKearny CountyKingman CountyKiowa CountyLabette CountyLane CountyLeavenworth CountyLincoln CountyLinn CountyLogan CountyLyon CountyMcPherson CountyMarion CountyMarshall CountyMeade CountyMiami CountyMitchell CountyMontgomery CountyMorris CountyMorton CountyNemaha CountyNeosho CountyNess CountyNorton CountyOsage CountyOsborne CountyOttawa CountyPawnee CountyPhillips CountyPottawatomie CountyPratt CountyRawlins CountyReno CountyRepublic CountyRice CountyRiley CountyRooks CountyRush CountyRussell CountySaline CountyScott CountySedgwick CountySeward CountyShawnee CountySheridan CountySherman CountySmith CountyStafford CountyStanton CountyStevens CountySumner CountyThomas CountyTrego CountyWabaunsee CountyWallace CountyWashington CountyWichita CountyWilson CountyWoodson CountyWyandotte County,2910652,1440453.0,61002.0,18335.0,337739.0
2019,Kentucky,Adair CountyAllen CountyAnderson CountyBallard CountyBarren CountyBath CountyBell CountyBoone CountyBourbon CountyBoyd CountyBoyle CountyBracken CountyBreathitt CountyBreckinridge CountyBullitt CountyButler CountyCaldwell CountyCalloway CountyCampbell CountyCarlisle CountyCarroll CountyCarter CountyCasey CountyChristian CountyClark CountyClay CountyClinton CountyCrittenden CountyCumberland CountyDaviess CountyEdmonson CountyElliott CountyEstill CountyFayette CountyFleming CountyFloyd CountyFranklin CountyFulton CountyGallatin CountyGarrard CountyGrant CountyGraves CountyGrayson CountyGreen CountyGreenup CountyHancock CountyHardin CountyHarlan CountyHarrison CountyHart CountyHenderson CountyHenry CountyHickman CountyHopkins CountyJackson CountyJefferson CountyJessamine CountyJohnson CountyKenton CountyKnott CountyKnox CountyLarue CountyLaurel CountyLawrence CountyLee CountyLeslie CountyLetcher CountyLewis CountyLincoln CountyLivingston CountyLogan CountyLyon CountyMcCracken CountyMcCreary CountyMcLean CountyMadison CountyMagoffin CountyMarion CountyMarshall CountyMartin CountyMason CountyMeade CountyMenifee CountyMercer CountyMetcalfe CountyMonroe CountyMontgomery CountyMorgan CountyMuhlenberg CountyNelson CountyNicholas CountyOhio CountyOldham CountyOwen CountyOwsley CountyPendleton CountyPerry CountyPike CountyPowell CountyPulaski CountyRobertson CountyRockcastle CountyRowan CountyRussell CountyScott CountyShelby CountySimpson CountySpencer CountyTaylor CountyTodd CountyTrigg CountyTrimble CountyUnion CountyWarren CountyWashington CountyWayne CountyWebster CountyWhitley CountyWolfe CountyWoodford County,4449052,1978477.0,116945.0,13747.0,747010.0
2019,Louisiana,Acadia ParishAllen ParishAscension ParishAssumption ParishAvoyelles ParishBeauregard ParishBienville ParishBossier ParishCaddo ParishCalcasieu ParishCaldwell ParishCameron ParishCatahoula ParishClaiborne ParishConcordia ParishDe Soto ParishEast Baton Rouge ParishEast Carroll ParishEast Feliciana ParishEvangeline ParishFranklin ParishGrant ParishIberia ParishIberville ParishJackson ParishJefferson ParishJefferson Davis ParishLafayette ParishLafourche ParishLaSalle ParishLincoln ParishLivingston ParishMadison ParishMorehouse ParishNatchitoches ParishOrleans ParishOuachita ParishPlaquemines ParishPointe Coupee ParishRapides ParishRed River ParishRichland ParishSabine ParishSt. Bernard ParishSt. Charles ParishSt. Helena ParishSt. James ParishSt. John the Baptist ParishSt. Landry ParishSt. Martin ParishSt. Mary ParishSt. Tammany ParishTangipahoa ParishTensas ParishTerrebonne ParishUnion ParishVermilion ParishVernon ParishWashington ParishWebster ParishWest Baton Rouge ParishWest Carroll ParishWest Feliciana ParishWinn Parish,4664362,2033758.0,141020.0,17212.0,871467.0
2019,Maine,Androscoggin CountyAroostook CountyCumberland CountyFranklin CountyHancock CountyKennebec CountyKnox CountyLincoln CountyOxford CountyPenobscot CountyPiscataquis CountySagadahoc CountySomerset CountyWaldo CountyWashington CountyYork County,1335492,670417.0,28922.0,1931.0,153131.0
2019,Maryland,Allegany CountyAnne Arundel CountyBaltimore CountyCalvert CountyCaroline CountyCarroll CountyCecil CountyCharles CountyDorchester CountyFrederick CountyGarrett CountyHarford CountyHoward CountyKent CountyMontgomery CountyPrince George's CountyQueen Anne's CountySt. Mary's CountySomerset CountyTalbot CountyWashington CountyWicomico CountyWorcester CountyBaltimore city,6018848,3073886.0,164396.0,30952.0,539991.0
2019,Massachusetts,Barnstable CountyBerkshire CountyBristol CountyDukes CountyEssex CountyFranklin CountyHampden CountyHampshire CountyMiddlesex CountyNantucket CountyNorfolk CountyPlymouth CountySuffolk CountyWorcester County,6850553,3612375.0,183355.0,5201.0,680962.0
2019,Michigan,Alcona CountyAlger CountyAllegan CountyAlpena CountyAntrim CountyArenac CountyBaraga CountyBarry CountyBay CountyBenzie CountyBerrien CountyBranch CountyCalhoun CountyCass CountyCharlevoix CountyCheboygan CountyChippewa CountyClare CountyClinton CountyCrawford CountyDelta CountyDickinson CountyEaton CountyEmmet CountyGenesee CountyGladwin CountyGogebic CountyGrand Traverse CountyGratiot CountyHillsdale CountyHoughton CountyHuron CountyIngham CountyIonia CountyIosco CountyIron CountyIsabella CountyJackson CountyKalamazoo CountyKalkaska CountyKent CountyKeweenaw CountyLake CountyLapeer CountyLeelanau CountyLenawee CountyLivingston CountyLuce CountyMackinac CountyMacomb CountyManistee CountyMarquette CountyMason CountyMecosta CountyMenominee CountyMidland CountyMissaukee CountyMonroe CountyMontcalm CountyMontmorency CountyMuskegon CountyNewaygo CountyOakland CountyOceana CountyOgemaw CountyOntonagon CountyOsceola CountyOscoda CountyOtsego CountyOttawa CountyPresque Isle CountyRoscommon CountySaginaw CountySt. Clair CountySt. Joseph CountySanilac CountySchoolcraft CountyShiawassee CountyTuscola CountyVan Buren CountyWashtenaw CountyWayne CountyWexford County,9965265,4654930.0,293894.0,4179.0,1398527.0
2019,Minnesota,Aitkin CountyAnoka CountyBecker CountyBeltrami CountyBenton CountyBig Stone CountyBlue Earth CountyBrown CountyCarlton CountyCarver CountyCass CountyChippewa CountyChisago CountyClay CountyClearwater CountyCook CountyCottonwood CountyCrow Wing CountyDakota CountyDodge CountyDouglas CountyFaribault CountyFillmore CountyFreeborn CountyGoodhue CountyGrant CountyHennepin CountyHouston CountyHubbard CountyIsanti CountyItasca CountyJackson CountyKanabec CountyKandiyohi CountyKittson CountyKoochiching CountyLac qui Parle CountyLake CountyLake of the Woods CountyLe Sueur CountyLincoln CountyLyon CountyMcLeod CountyMahnomen CountyMarshall CountyMartin CountyMeeker CountyMille Lacs CountyMorrison CountyMower CountyMurray CountyNicollet CountyNobles CountyNorman CountyOlmsted CountyOtter Tail CountyPennington CountyPine CountyPipestone CountyPolk CountyPope CountyRamsey CountyRed Lake CountyRedwood CountyRenville CountyRice CountyRock CountyRoseau CountySt. Louis CountyScott CountySherburne CountySibley CountyStearns CountySteele CountyStevens CountySwift CountyTodd CountyTraverse CountyWabasha CountyWadena CountyWaseca CountyWashington CountyWatonwan CountyWilkin CountyWinona CountyWright CountyYellow Medicine County,5563378,2958615.0,111115.0,2514.0,526065.0
2019,Mississippi,Adams CountyAlcorn CountyAmite CountyAttala CountyBenton CountyBolivar CountyCalhoun CountyCarroll CountyChickasaw CountyChoctaw CountyClaiborne CountyClarke CountyClay CountyCoahoma CountyCopiah CountyCovington CountyDeSoto CountyForrest CountyFranklin CountyGeorge CountyGreene CountyGrenada CountyHancock CountyHarrison CountyHinds CountyHolmes CountyHumphreys CountyIssaquena CountyItawamba CountyJackson CountyJasper CountyJefferson CountyJefferson Davis CountyJones CountyKemper CountyLafayette CountyLamar CountyLauderdale CountyLawrence CountyLeake CountyLee CountyLeflore CountyLincoln CountyLowndes CountyMadison CountyMarion CountyMarshall CountyMonroe CountyMontgomery CountyNeshoba CountyNewton CountyNoxubee CountyOktibbeha CountyPanola CountyPearl River CountyPerry CountyPike CountyPontotoc CountyPrentiss CountyQuitman CountyRankin CountyScott CountySharkey CountySimpson CountySmith CountyStone CountySunflower CountyTallahatchie CountyTate CountyTippah CountyTishomingo CountyTunica CountyUnion CountyWalthall CountyWarren CountyWashington CountyWayne CountyWebster CountyWilkinson CountyWinston CountyYalobusha CountyYazoo County,2984418,1235224.0,99733.0,11721.0,585786.0
2019,Missouri,Adair CountyAndrew CountyAtchison CountyAudrain CountyBarry CountyBarton CountyBates CountyBenton CountyBollinger CountyBoone CountyBuchanan CountyButler CountyCaldwell CountyCallaway CountyCamden CountyCape Girardeau CountyCarroll CountyCarter CountyCass CountyCedar CountyChariton CountyChristian CountyClark CountyClay CountyClinton CountyCole CountyCooper CountyCrawford CountyDade CountyDallas CountyDaviess CountyDeKalb CountyDent CountyDouglas CountyDunklin CountyFranklin CountyGasconade CountyGentry CountyGreene CountyGrundy CountyHarrison CountyHenry CountyHickory CountyHolt CountyHoward CountyHowell CountyIron CountyJackson CountyJasper CountyJefferson CountyJohnson CountyKnox CountyLaclede CountyLafayette CountyLawrence CountyLewis CountyLincoln CountyLinn CountyLivingston CountyMcDonald CountyMacon CountyMadison CountyMaries CountyMarion CountyMercer CountyMiller CountyMississippi CountyMoniteau CountyMonroe CountyMontgomery CountyMorgan CountyNew Madrid CountyNewton CountyNodaway CountyOregon CountyOsage CountyOzark CountyPemiscot CountyPerry CountyPettis CountyPhelps CountyPike CountyPlatte CountyPolk CountyPulaski CountyPutnam CountyRalls CountyRandolph CountyRay CountyReynolds CountyRipley CountySt. Charles CountySt. Clair CountySte. Genevieve CountySt. Francois CountySt. Louis CountySaline CountySchuyler CountyScotland CountyScott CountyShannon CountyShelby CountyStoddard CountyStone CountySullivan CountyTaney CountyTexas CountyVernon CountyWarren CountyWashington CountyWayne CountyWebster CountyWorth CountyWright CountySt. Louis city,6104910,2916000.0,139789.0,18850.0,810045.0
2019,Montana,Beaverhead CountyBig Horn CountyBlaine CountyBroadwater CountyCarbon CountyCarter CountyCascade CountyChouteau CountyCuster CountyDaniels CountyDawson CountyDeer Lodge CountyFallon CountyFergus CountyFlathead CountyGallatin CountyGarfield CountyGlacier CountyGolden Valley CountyGranite CountyHill CountyJefferson CountyJudith Basin CountyLake CountyLewis and Clark CountyLiberty CountyLincoln CountyMcCone CountyMadison CountyMeagher CountyMineral CountyMissoula CountyMusselshell CountyPark CountyPetroleum CountyPhillips CountyPondera CountyPowder River CountyPowell CountyPrairie CountyRavalli CountyRichland CountyRoosevelt CountyRosebud CountySanders CountySheridan CountySilver Bow CountyStillwater CountySweet Grass CountyTeton CountyToole CountyTreasure CountyValley CountyWheatland CountyWibaux CountyYellowstone County,1050649,512329.0,21513.0,3030.0,134605.0
2019,Nebraska,Adams CountyAntelope CountyArthur CountyBanner CountyBlaine CountyBoone CountyBox Butte CountyBoyd CountyBrown CountyBuffalo CountyBurt CountyButler CountyCass CountyCedar CountyChase CountyCherry CountyCheyenne CountyClay CountyColfax CountyCuming CountyCuster CountyDakota CountyDawes CountyDawson CountyDeuel CountyDixon CountyDodge CountyDouglas CountyDundy CountyFillmore CountyFranklin CountyFrontier CountyFurnas CountyGage CountyGarden CountyGarfield CountyGosper CountyGrant CountyGreeley CountyHall CountyHamilton CountyHarlan CountyHayes CountyHitchcock CountyHolt CountyHooker CountyHoward CountyJefferson CountyJohnson CountyKearney CountyKeith CountyKeya Paha CountyKimball CountyKnox CountyLancaster CountyLincoln CountyLogan CountyLoup CountyMcPherson CountyMadison CountyMerrick CountyMorrill CountyNance CountyNemaha CountyNuckolls CountyOtoe CountyPawnee CountyPerkins CountyPhelps CountyPierce CountyPlatte CountyPolk CountyRed Willow CountyRichardson CountyRock CountySaline CountySarpy CountySaunders CountyScotts Bluff CountySeward CountySheridan CountySherman CountySioux CountyStanton CountyThayer CountyThomas CountyThurston CountyValley CountyWashington CountyWayne CountyWebster CountyWheeler CountyYork County,1914571,999212.0,34535.0,5751.0,206579.0
2019,Nevada,Churchill CountyClark CountyDouglas CountyElko CountyEsmeralda CountyEureka CountyHumboldt CountyLander CountyLincoln CountyLyon CountyMineral CountyNye CountyPershing CountyStorey CountyWashoe CountyWhite Pine CountyCarson City,2972382,1406568.0,92426.0,8393.0,384690.0
2019,New Hampshire,Belknap CountyCarroll CountyCheshire CountyCoos CountyGrafton CountyHillsborough CountyMerrimack CountyRockingham CountyStrafford CountySullivan County,1348124,729701.0,27430.0,1950.0,98682.0
2019,New Jersey,Atlantic CountyBergen CountyBurlington CountyCamden CountyCape May CountyCumberland CountyEssex CountyGloucester CountyHudson CountyHunterdon CountyMercer CountyMiddlesex CountyMonmouth CountyMorris CountyOcean CountyPassaic CountySalem CountySomerset CountySussex CountyUnion CountyWarren County,8878503,4422491.0,258093.0,9265.0,869081.0
2019,New Mexico,Bernalillo CountyCatron CountyChaves CountyCibola CountyColfax CountyCurry CountyDe Baca CountyDoña Ana CountyEddy CountyGrant CountyGuadalupe CountyHarding CountyHidalgo CountyLea CountyLincoln CountyLos Alamos CountyLuna CountyMcKinley CountyMora CountyOtero CountyQuay CountyRio Arriba CountyRoosevelt CountySandoval CountySan Juan CountySan Miguel CountySanta Fe CountySierra CountySocorro CountyTaos CountyTorrance CountyUnion CountyValencia County,2092454,888646.0,63458.0,9895.0,392065.0
